Line;File;TrnID;Time;Min;ON;OpThreshold;ClksThisMin;SpClass;Qn;ICIgood;tWUTrisk;Marked;Start;NofClx;nActualClx;medianKHz;avEndF;nRisingIPIs;avSPL;avPkAt;avBWx8;TrDur_us;AvPRF;nICIrising;MinICI_us;midpointICI;MaxICI_us;ClkNofMinICI;ClkNofMaxICI;NofClstrs;avClstrNx8;avclF0;avclF1;avPkIPI;BeforeIPIratio;PreIPIratio;Post1IPIratio;Post2IPIratio;EndIPIratio;EncSpN;Timedrift;Time_adj;Day;Time_CET;HP;Time_UTC
13988;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;14;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;496901;10;10;129;130;4;30;3;15;11834;845;3;232;239;240;6;4;10;8;0;0;31;2.77;0.99;1.02;1;1.01;n/a;-122.684.210.526.316;2022-08-14 11:08:01.257663;226;NA;0;2022-08-14 09:08:02.484505
13989;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;16;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;504648;36;45;129;129;28;28;5;15;41331;871;24;197;201;485;32;37;45;8;0;0;31;3.79;0.98;1;1;1;n/a;-122.684.210.526.316;2022-08-14 11:08:01.296398;226;NA;0;2022-08-14 09:08:02.52324
13990;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;26;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;708113;24;24;129;132;17;25;4;15;95617;251;1;581;1354;1354;24;12;24;8;0;0;31;2.12;0.98;0.99;0.99;1.02;n/a;-122.684.210.526.316;2022-08-14 11:08:02.313723;226;NA;0;2022-08-14 09:08:03.540565
13991;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;27;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;728319;18;18;128;131;14;26;4;9;44776;402;6;465;505;1025;17;7;18;8;0;0;31;2.54;0.99;1;0.98;1.01;n/a;-122.684.210.526.316;2022-08-14 11:08:02.414753;226;NA;0;2022-08-14 09:08:03.641595
13992;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;28;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;741363;8;8;130;133;5;25;4;15;17130;467;2;419;425;442;7;2;8;8;0;0;30;4.05;1;0.96;0.97;0.99;n/a;-122.684.210.526.316;2022-08-14 11:08:02.479973;226;NA;0;2022-08-14 09:08:03.706815
13993;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;29;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;751114;15;15;129;131;11;26;5;15;39577;379;5;344;363;736;15;5;15;8;0;0;31;3.82;0.97;0.98;1;1.01;n/a;-122.684.210.526.316;2022-08-14 11:08:02.528728;226;NA;0;2022-08-14 09:08:03.75557
13994;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;30;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;760871;8;8;130;130;5;25;4;15;12618;634;2;311;317;319;7;3;8;8;0;0;31;3.06;0.97;1.02;0.99;1.01;n/a;-122.684.210.526.316;2022-08-14 11:08:02.577513;226;NA;0;2022-08-14 09:08:03.804355
13995;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;31;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;764917;29;29;128;131;18;26;4;15;42772;678;11;233;282;561;26;13;29;8;0;0;31;2.88;0.99;1;1;1.01;n/a;-122.684.210.526.316;2022-08-14 11:08:02.597743;226;NA;0;2022-08-14 09:08:03.824585
13996;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;32;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;776630;15;15;129;130;7;27;4;15;19379;774;6;232;232;538;7;6;15;8;0;0;31;3.14;1.42;0.98;1.01;1;n/a;-122.684.210.526.316;2022-08-14 11:08:02.656308;226;NA;0;2022-08-14 09:08:03.88315
13997;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;35;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;797168;8;23;129;129;16;27;4;15;9876;810;9;219;241;516;19;9;23;8;0;0;30;4.02;1.03;0.96;0.97;0.97;n/a;-122.684.210.526.316;2022-08-14 11:08:02.758998;226;NA;0;2022-08-14 09:08:03.98584
13998;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;36;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;807440;16;16;129;129;13;25;4;9;23188;690;6;237;237;246;8;4;16;8;0;0;30;3.67;1.02;0.96;0.96;0.97;n/a;-122.684.210.526.316;2022-08-14 11:08:02.810358;226;NA;0;2022-08-14 09:08:04.0372
13999;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;37;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;813667;19;19;129;130;13;26;4;15;22405;848;7;230;240;241;8;12;19;8;0;0;30;3.32;1.07;0.97;0.96;0.97;n/a;-122.684.210.526.316;2022-08-14 11:08:02.841493;226;NA;0;2022-08-14 09:08:04.068335
14000;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;38;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;High;yes;0;FALSE;822123;24;24;129;132;14;26;4;15;27649;868;10;221;224;237;19;18;24;8;0;0;31;3.12;0.98;1;1;1.02;n/a;-122.684.210.526.316;2022-08-14 11:08:02.883773;226;NA;0;2022-08-14 09:08:04.110615
14001;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;39;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;831284;8;8;129;131;5;29;5;7;9009;888;1;221;221;232;4;2;8;8;0;0;31;3.31;0.98;1;1.01;1.02;n/a;-122.684.210.526.316;2022-08-14 11:08:02.929578;226;NA;0;2022-08-14 09:08:04.15642
14002;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;69;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;8293733;8;24;130;127;14;31;4;15;35874;223;6;606;924;1566;24;9;24;8;0;0;37;2.71;0.82;1.19;1.19;1.03;n/a;-122.684.210.526.316;2022-08-14 11:08:40.241823;226;NA;0;2022-08-14 09:08:41.468665
14003;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;71;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;8331993;24;36;129;131;22;31;4;15;49079;489;17;343;382;731;30;25;36;8;0;0;31;3.18;1.19;0.99;1.01;1.01;n/a;-122.684.210.526.316;2022-08-14 11:08:40.433123;226;NA;0;2022-08-14 09:08:41.659965
14004;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;75;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;8363482;31;39;128;130;22;31;4;15;40417;767;20;227;290;492;12;32;39;8;0;0;31;3.3;0.99;0.99;1;1;n/a;-122.684.210.526.316;2022-08-14 11:08:40.590568;226;NA;0;2022-08-14 09:08:41.81741
14005;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;78;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;High;yes;0;FALSE;8395058;41;41;129;132;24;36;6;15;49457;829;16;230;240;274;41;2;41;8;0;0;31;3.44;0.99;0.99;1.01;1.02;n/a;-122.684.210.526.316;2022-08-14 11:08:40.748448;226;NA;0;2022-08-14 09:08:41.97529
14006;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;79;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;8405395;15;15;129;130;10;38;6;15;17857;840;3;213;238;266;10;2;15;8;0;0;31;4.75;0.99;0.97;1.02;1.01;n/a;-122.684.210.526.316;2022-08-14 11:08:40.800133;226;NA;0;2022-08-14 09:08:42.026975
14007;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;81;14/08/22 11:08;64493828;TRUE;1;3118;NBHF;Mod;yes;0;FALSE;8415014;13;13;129;134;9;38;6;15;14959;869;5;226;231;234;11;10;13;8;0;0;31;3.54;0.99;0.99;1;1.04;n/a;-122.684.210.526.316;2022-08-14 11:08:40.848228;226;NA;0;2022-08-14 09:08:42.07507
14008;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;28;14/08/22 11:09;64493829;TRUE;1;5559;NBHF;Mod;yes;0;FALSE;4864398;9;9;129;128;3;26;4;15;9868;912;3;212;219;225;5;3;9;8;0;0;31;3.05;1.08;0.98;0.99;0.99;n/a;-122.684.210.526.316;2022-08-14 11:09:23.095148;226;NA;0;2022-08-14 09:09:24.32199
14009;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;33;14/08/22 11:09;64493829;TRUE;1;5559;NBHF;Mod;no;0;FALSE;5065309;9;9;129;131;5;27;4;15;47619;189;0;1002;1084;1135;9;2;9;8;0;0;31;1.96;0.99;0.99;0.99;1.01;n/a;-122.684.210.526.316;2022-08-14 11:09:24.099703;226;NA;0;2022-08-14 09:09:25.326545
14010;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;37;14/08/22 11:09;64493829;TRUE;1;5559;NBHF;Mod;yes;0;FALSE;5121059;12;12;129;131;4;26;3;15;15384;780;6;252;259;263;4;3;12;8;0;0;31;3;1.44;1.01;1.01;1.02;n/a;-122.684.210.526.316;2022-08-14 11:09:24.378453;226;NA;0;2022-08-14 09:09:25.605295
14011;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;56;14/08/22 11:09;64493829;TRUE;1;5559;NBHF;High;yes;0;FALSE;8684279;37;37;129;130;24;30;5;15;145669;254;3;560;719;1472;37;17;37;8;0;0;31;2.67;1.07;0.99;1.01;1.01;n/a;-122.684.210.526.316;2022-08-14 11:09:42.194553;226;NA;0;2022-08-14 09:09:43.421395
14012;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;57;14/08/22 11:09;64493829;TRUE;1;5559;NBHF;High;yes;0;FALSE;8714493;31;31;129;131;23;31;4;15;73634;421;6;428;479;982;30;12;31;8;0;0;30;3.56;1.02;0.97;0.96;0.98;n/a;-122.684.210.526.316;2022-08-14 11:09:42.345623;226;NA;0;2022-08-14 09:09:43.572465
14013;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;58;14/08/22 11:09;64493829;TRUE;1;5559;NBHF;High;yes;0;FALSE;8733802;41;41;129;129;32;31;5;10;72566;565;13;317;351;739;39;14;41;8;0;0;31;3.46;0.99;0.99;1;1;n/a;-122.684.210.526.316;2022-08-14 11:09:42.442168;226;NA;0;2022-08-14 09:09:43.66901
14014;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;59;14/08/22 11:09;64493829;TRUE;1;5559;NBHF;Mod;yes;0;FALSE;8749263;13;13;129;131;8;30;4;15;27253;477;5;290;307;310;12;2;13;8;0;0;31;2.17;0.99;1;1;1.01;n/a;-122.684.210.526.316;2022-08-14 11:09:42.519473;226;NA;0;2022-08-14 09:09:43.746315
14015;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;60;14/08/22 11:09;64493829;TRUE;1;5559;NBHF;High;yes;0;FALSE;8755964;86;86;129;130;54;31;5;15;110539;778;40;245;254;527;80;13;86;8;0;0;31;3.5;1.01;1;1;1.01;n/a;-122.684.210.526.316;2022-08-14 11:09:42.552978;226;NA;0;2022-08-14 09:09:43.77982
14016;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;61;14/08/22 11:09;64493829;TRUE;1;5559;NBHF;High;yes;7;FALSE;8780098;82;144;129;129;107;31;5;15;99756;822;71;210;242;503;84;83;144;8;0;0;31;3.06;0.99;1;1;1;n/a;-122.684.210.526.316;2022-08-14 11:09:42.673648;226;NA;0;2022-08-14 09:09:43.90049
14017;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;62;14/08/22 11:09;64493829;TRUE;1;5559;NBHF;Mod;yes;0;FALSE;8817213;36;36;129;130;26;32;5;15;40268;894;18;193;224;255;31;30;36;8;0;0;31;2.96;0.98;1.01;0.99;1.01;n/a;-122.684.210.526.316;2022-08-14 11:09:42.859223;226;NA;0;2022-08-14 09:09:44.086065
14018;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;63;14/08/22 11:09;64493829;TRUE;1;5559;NBHF;Mod;yes;0;FALSE;8825922;25;25;129;130;15;32;6;15;27352;914;11;191;219;251;14;7;25;8;0;0;31;3.51;0.98;1;0.99;1.01;n/a;-122.684.210.526.316;2022-08-14 11:09:42.902768;226;NA;0;2022-08-14 09:09:44.12961
14019;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;64;14/08/22 11:09;64493829;TRUE;1;5559;NBHF;Mod;yes;0;FALSE;8831858;26;26;129;131;18;32;5;12;27748;937;11;187;214;219;2;4;26;8;0;0;31;3.77;0.98;1;1.01;1.01;n/a;-122.684.210.526.316;2022-08-14 11:09:42.932448;226;NA;0;2022-08-14 09:09:44.15929
14020;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;65;14/08/22 11:09;64493829;TRUE;1;5559;NBHF;High;yes;0;FALSE;8838892;126;126;129;130;89;32;5;15;127530;988;60;175;205;410;78;46;126;8;0;0;31;3.85;0.99;0.99;0.99;1.01;n/a;-122.684.210.526.316;2022-08-14 11:09:42.967618;226;NA;0;2022-08-14 09:09:44.19446
14021;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;1;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;0;FALSE;312138;624;624;129;130;511;36;5;6;899135;694;232;190;238;1255;610;2;624;8;0;0;31;3.32;0.98;1;1;1.01;n/a;-122.684.210.526.316;2022-08-14 11:10:00.333848;226;NA;0;2022-08-14 09:10:01.56069
14022;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;2;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;0;FALSE;629429;221;221;129;130;175;38;5;6;451020;490;53;250;344;1251;216;2;221;8;0;0;31;3.22;1;0.99;0.99;1.01;n/a;-122.684.210.526.316;2022-08-14 11:10:01.920303;226;NA;0;2022-08-14 09:10:03.147145
14023;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;3;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;0;FALSE;720035;179;402;129;130;323;38;5;6;214371;835;178;188;238;393;358;368;402;8;0;0;31;3.63;1.01;1;0.99;1;n/a;-122.684.210.526.316;2022-08-14 11:10:02.373333;226;NA;0;2022-08-14 09:10:03.600175
14024;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;5;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;0;FALSE;4257476;34;34;130;131;27;30;5;5;131782;258;1;580;1472;1472;34;17;34;8;0;0;31;3.48;0.98;1;1;1.01;n/a;-122.684.210.526.316;2022-08-14 11:10:20.060538;226;NA;0;2022-08-14 09:10:21.28738
14025;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;6;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;7;FALSE;4287147;143;143;129;132;91;31;5;13;253097;565;37;254;338;610;133;91;143;8;0;0;31;3.3;0.99;1;1;1.02;n/a;-122.684.210.526.316;2022-08-14 11:10:20.208893;226;NA;0;2022-08-14 09:10:21.435735
14026;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;7;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;0;FALSE;4339388;258;258;129;131;188;32;5;13;307875;838;123;192;210;514;231;12;258;8;0;0;31;3.25;0.98;1;1;1.01;n/a;-122.684.210.526.316;2022-08-14 11:10:20.470098;226;NA;0;2022-08-14 09:10:21.69694
14027;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;8;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;0;FALSE;4401884;69;128;129;131;99;32;5;10;73639;937;63;179;216;446;71;70;128;8;0;0;31;3.11;0.99;1;1;1.01;n/a;-122.684.210.526.316;2022-08-14 11:10:20.782578;226;NA;0;2022-08-14 09:10:22.00942
14028;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;9;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;0;FALSE;4428889;25;46;130;133;31;32;5;9;24582;1017;19;167;199;392;2;26;46;8;0;0;31;3.41;0.99;1;1;1.03;n/a;-122.684.210.526.316;2022-08-14 11:10:20.917603;226;NA;0;2022-08-14 09:10:22.144445
14029;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;10;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;7;FALSE;4574840;460;460;129;130;333;32;5;12;727848;632;180;185;260;1256;457;2;460;8;0;0;31;3.3;0.99;1;1;1.01;n/a;-122.684.210.526.316;2022-08-14 11:10:21.647358;226;NA;0;2022-08-14 09:10:22.8742
14030;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;11;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;0;FALSE;4722678;152;152;129;131;117;30;4;13;155737;976;73;170;203;414;124;53;152;8;0;0;31;3.42;0.98;1;1;1.01;n/a;-122.684.210.526.316;2022-08-14 11:10:22.386548;226;NA;0;2022-08-14 09:10:23.61339
14031;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;12;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;Mod;yes;0;FALSE;6485946;8;16;129;132;13;29;4;15;40201;199;1;729;1033;1716;16;9;16;8;0;0;31;2;0.99;1;0.99;1.02;n/a;-122.684.210.526.316;2022-08-14 11:10:31.202888;226;NA;0;2022-08-14 09:10:32.42973
14032;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;15;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;0;FALSE;6572191;91;91;129;131;63;34;5;15;112623;808;50;211;248;282;83;25;91;8;0;0;31;3.54;0.97;1;1;1.02;n/a;-122.684.210.526.316;2022-08-14 11:10:31.634113;226;NA;0;2022-08-14 09:10:32.860955
14033;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;16;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;0;FALSE;6599745;136;136;129;130;100;32;5;12;154721;879;63;203;228;465;37;32;136;8;0;0;31;3.41;0.98;1;1;1.01;n/a;-122.684.210.526.316;2022-08-14 11:10:31.771883;226;NA;0;2022-08-14 09:10:32.998725
14034;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;17;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;7;FALSE;6633703;54;54;129;127;37;32;5;12;57264;943;24;205;216;422;3;34;54;8;0;0;34;3.07;0.9;1.1;1.1;1.1;n/a;-122.684.210.526.316;2022-08-14 11:10:31.941673;226;NA;0;2022-08-14 09:10:33.168515
14035;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;18;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;0;FALSE;6647432;76;76;129;130;58;32;5;9;76152;998;35;193;203;409;63;21;76;8;0;0;31;3.46;0.99;0.99;1;1;n/a;-122.684.210.526.316;2022-08-14 11:10:32.010318;226;NA;0;2022-08-14 09:10:33.23716
14036;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;19;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;0;FALSE;6801932;133;133;129;129;99;32;5;15;332500;400;28;273;449;1246;132;2;133;8;0;0;31;3.22;1.03;0.99;1;0.99;n/a;-122.684.210.526.316;2022-08-14 11:10:32.782818;226;NA;0;2022-08-14 09:10:34.00966
14037;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;20;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;Mod;yes;0;FALSE;6870493;21;21;129;130;15;32;5;15;28767;730;7;258;274;539;21;15;21;8;0;0;31;2.59;1.02;0.99;1.01;1.01;n/a;-122.684.210.526.316;2022-08-14 11:10:33.125623;226;NA;0;2022-08-14 09:10:34.352465
14038;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;21;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;0;FALSE;6879905;84;84;129;130;58;31;5;15;106463;789;34;216;253;501;67;64;84;8;0;0;31;3.87;1;1;1;1;n/a;-122.684.210.526.316;2022-08-14 11:10:33.172683;226;NA;0;2022-08-14 09:10:34.399525
14039;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;22;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;Mod;yes;0;FALSE;6901984;12;12;129;131;11;30;6;6;14580;823;4;214;246;248;2;5;12;8;0;0;30;3.91;1.01;0.94;0.97;0.98;n/a;-122.684.210.526.316;2022-08-14 11:10:33.283078;226;NA;0;2022-08-14 09:10:34.50992
14040;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;23;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;Mod;yes;0;FALSE;6905393;37;37;129;130;30;31;5;15;44794;826;16;217;246;267;8;7;37;8;0;0;31;3.1;0.98;1;1.01;1.01;n/a;-122.684.210.526.316;2022-08-14 11:10:33.300123;226;NA;0;2022-08-14 09:10:34.526965
14041;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;24;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;Mod;yes;0;FALSE;6914861;74;74;129;132;56;31;5;15;86247;858;43;197;235;268;72;10;74;8;0;0;31;3.59;0.97;1;0.99;1.02;n/a;-122.684.210.526.316;2022-08-14 11:10:33.347463;226;NA;0;2022-08-14 09:10:34.574305
14042;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;26;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;0;FALSE;6938436;88;88;129;130;63;31;5;12;99099;888;43;181;218;253;83;2;88;8;0;0;31;3.5;1;1;1;1.01;n/a;-122.684.210.526.316;2022-08-14 11:10:33.465338;226;NA;0;2022-08-14 09:10:34.69218
14043;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;28;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;Mod;yes;0;FALSE;6962402;20;20;129;130;14;31;5;14;20618;970;8;199;206;211;16;15;20;8;0;0;31;4.4;0.98;1;0.99;1;n/a;-122.684.210.526.316;2022-08-14 11:10:33.585168;226;NA;0;2022-08-14 09:10:34.81201
14044;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;30;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;Mod;yes;0;FALSE;6970212;21;21;129;132;15;29;4;15;20854;1007;7;171;202;206;2;7;21;8;0;0;31;2.35;1.07;1;1;1.02;n/a;-122.684.210.526.316;2022-08-14 11:10:33.624218;226;NA;0;2022-08-14 09:10:34.85106
14045;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;33;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;High;yes;0;FALSE;10461059;111;111;128;129;74;26;4;15;255172;435;28;274;423;1221;108;16;111;8;0;0;31;2.94;0.99;1;1;1;n/a;-122.684.210.526.316;2022-08-14 11:10:51.078453;226;NA;0;2022-08-14 09:10:52.305295
14046;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;34;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;Mod;yes;0;FALSE;10521922;10;10;128;129;7;26;4;15;13071;765;4;259;261;264;6;3;10;8;0;0;31;3.25;0.99;1.01;0.99;1;n/a;-122.684.210.526.316;2022-08-14 11:10:51.382768;226;NA;0;2022-08-14 09:10:52.60961
14047;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;35;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;Mod;yes;0;FALSE;10525609;23;23;128;131;17;28;4;15;29562;778;9;226;257;516;2;21;23;8;0;0;30;2.29;1.02;0.97;0.97;0.98;n/a;-122.684.210.526.316;2022-08-14 11:10:51.401203;226;NA;0;2022-08-14 09:10:52.628045
14048;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;36;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;Mod;yes;7;FALSE;10533058;55;55;129;130;33;27;4;15;69269;794;30;217;251;506;43;25;55;8;0;0;31;2.72;0.99;1;1;1;n/a;-122.684.210.526.316;2022-08-14 11:10:51.438448;226;NA;0;2022-08-14 09:10:52.66529
14049;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;37;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;Mod;yes;7;FALSE;10548635;43;43;128;128;29;27;5;14;52375;821;19;216;244;486;27;35;43;8;0;0;31;3.73;0.98;0.99;1;0.99;n/a;-122.684.210.526.316;2022-08-14 11:10:51.516333;226;NA;0;2022-08-14 09:10:52.743175
14050;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;38;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;Mod;yes;0;FALSE;10561271;31;31;128;123;15;29;4;15;36599;847;14;202;241;266;29;4;31;8;0;0;36;2.45;1.01;0.97;1.14;0.99;n/a;-122.684.210.526.316;2022-08-14 11:10:51.579513;226;NA;0;2022-08-14 09:10:52.806355
14051;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;39;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;Mod;yes;0;FALSE;10572827;16;16;128;128;10;26;4;15;18285;875;6;198;229;461;2;14;16;8;0;0;31;2.59;0.99;0.99;1.01;0.99;n/a;-122.684.210.526.316;2022-08-14 11:10:51.637293;226;NA;0;2022-08-14 09:10:52.864135
14052;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;42;14/08/22 11:10;64493830;TRUE;1;3669;NBHF;Mod;yes;0;FALSE;10584640;36;36;129;130;23;30;5;13;45627;789;15;188;224;482;8;3;36;8;0;0;31;2.94;0.99;1;1;1.01;n/a;-122.684.210.526.316;2022-08-14 11:10:51.696358;226;NA;0;2022-08-14 09:10:52.9232
